"","ensembl_gene_id","external_gene_name","gene_biotype"
"4430","PBANKA_113850","PBANKA_113850 exonuclease, putative","protein_coding"
"4431","PBANKA_113860","PBANKA_113860 conserved Plasmodium protein, unknown function","protein_coding"
"4432","PBANKA_113870","PBANKA_113870 conserved Plasmodium protein, unknown function","protein_coding"
"4433","PBANKA_113880","PBANKA_113880 conserved Plasmodium protein, unknown function","protein_coding"
"4434","PBANKA_113890","PBANKA_113890 conserved Plasmodium protein, unknown function","protein_coding"
"4435","PBANKA_113900","PBANKA_113900 conserved Plasmodium protein, unknown function","protein_coding"
"4436","PBANKA_113910","PBANKA_113910 conserved Plasmodium protein, unknown function","protein_coding"
"4437","PBANKA_113920","PBANKA_113920 bifunctional polynucleotide phosphatase/kinase, putative","protein_coding"
"4438","PBANKA_113930","PBANKA_113930 mitochondrial ribosomal protein L9 precursor, putative","protein_coding"
"4439","PBANKA_113940","PBANKA_113940 polyubiquitin binding protein, putative","protein_coding"
"4440","PBANKA_113950","PBANKA_113950 conserved Plasmodium protein, unknown function","protein_coding"
"4441","PBANKA_113960","PBANKA_113960 conserved Plasmodium protein, unknown function","protein_coding"
"4442","PBANKA_113970","PBANKA_113970 conserved Plasmodium protein, unknown function","protein_coding"
"4443","PBANKA_113980","PBANKA_113980 nuclear fusion protein","protein_coding"
"4444","PBANKA_113990","PBANKA_113990 conserved Plasmodium protein, unknown function","protein_coding"
"4445","PBANKA_114000","PBANKA_114000 conserved Plasmodium protein, unknown function","protein_coding"
"4446","PBANKA_114010","PBANKA_114010 conserved Plasmodium protein, unknown function","protein_coding"
"4447","PBANKA_114020","PBANKA_114020 pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16, putative","protein_coding"
"4448","PBANKA_114030","PBANKA_114030 conserved Plasmodium protein, unknown function","protein_coding"
"4449","PBANKA_114040","PBANKA_114040 exosome complex exonuclease, putative","protein_coding"
"4450","PBANKA_114050","PBANKA_114050 aldehyde reductase, putative","protein_coding"
"4451","PBANKA_114060","PBANKA_114060 DNA-directed RNA polymerase II, putative","protein_coding"
"4452","PBANKA_114070","PBANKA_114070 ferrochelatase, putative","protein_coding"
"4453","PBANKA_114080","PBANKA_114080 conserved Plasmodium protein, unknown function","protein_coding"
"4454","PBANKA_114090","PBANKA_114090 mitochondrial ribosomal protein S17 precursor, putative","protein_coding"
"4455","PBANKA_114100","PBANKA_114100 conserved Plasmodium protein, unknown function","protein_coding"
"4456","PBANKA_114110","PBANKA_114110 conserved Plasmodium protein, unknown function","protein_coding"
"4457","PBANKA_114120","PBANKA_114120 ubiquitin-activating enzyme, putative","protein_coding"
"4458","PBANKA_114130","PBANKA_114130 aminomethyltransferase, putative","protein_coding"
"4459","PBANKA_114140","PBANKA_114140 conserved Plasmodium protein, unknown function","protein_coding"
"4460","PBANKA_114150","PBANKA_114150 SNARE associated Golgi protein, putative","protein_coding"
"4461","PBANKA_114160","PBANKA_114160 conserved Plasmodium protein, unknown function","protein_coding"
"4462","PBANKA_114170","PBANKA_114170 60S ribosomal protein L40/UBI, putative","protein_coding"
"4463","PBANKA_114180","PBANKA_114180 conserved Plasmodium protein, unknown function","protein_coding"
"4464","PBANKA_114190","PBANKA_114190 conserved Plasmodium protein, unknown function","protein_coding"
"4465","PBANKA_114200","PBANKA_114200 conserved Plasmodium protein, unknown function","protein_coding"
"4466","PBANKA_114210","PBANKA_114210 conserved Plasmodium protein, unknown function","protein_coding"
"4467","PBANKA_114230","PBANKA_114230 rhoptry protein, putative","protein_coding"
"4468","PBANKA_114240","PBANKA_114240 nucleoside diphosphate kinase b, putative","protein_coding"
"4469","PBANKA_114250","PBANKA_114250 signal recognition particle receptor alpha subunit, putative","protein_coding"
"4470","PBANKA_114260","PBANKA_114260 conserved Plasmodium protein, unknown function","protein_coding"
"4471","PBANKA_114270","PBANKA_114270 phosphatidylserine synthase, putative","protein_coding"
"4472","PBANKA_114280","PBANKA_114280 conserved Plasmodium protein, unknown function","protein_coding"
"4473","PBANKA_114290","PBANKA_114290 suppressor of kinetochore protein 1, putative","protein_coding"
"4474","PBANKA_114300","PBANKA_114300 U1 small nuclear ribonucleoprotein, putative","protein_coding"
"4475","PBANKA_114310","PBANKA_114310 conserved Plasmodium protein, unknown function","protein_coding"
"4476","PBANKA_114320","PBANKA_114320 conserved Plasmodium protein, unknown function","protein_coding"
"4477","PBANKA_114330","PBANKA_114330 conserved Plasmodium protein, unknown function","protein_coding"
"4478","PBANKA_114340","PBANKA_114340 NADH-cytochrome b5 reductase, putative","protein_coding"
"4479","PBANKA_114350","PBANKA_114350 ribosome biogenesis protein MRT4, putative","protein_coding"
"4480","PBANKA_114360","PBANKA_114360 alanine--tRNA ligase, putative","protein_coding"
"4481","PBANKA_114370","PBANKA_114370 secreted ookinete protein, putative","protein_coding"
"4482","PBANKA_114380","PBANKA_114380 conserved Plasmodium protein, unknown function","protein_coding"
"4483","PBANKA_114390","PBANKA_114390 conserved Plasmodium protein, unknown function","protein_coding"
"4484","PBANKA_114400","PBANKA_114400 proteasome regulatory subunit, putative","protein_coding"
"4485","PBANKA_114410","PBANKA_114410 RNAse L inhibitor protein, putative","protein_coding"
"4486","PBANKA_114420","PBANKA_114420 conserved Plasmodium protein, unknown function","protein_coding"
"4487","PBANKA_114430","PBANKA_114430 conserved Plasmodium protein, unknown function","protein_coding"
"4488","PBANKA_114440","PBANKA_114440 conserved Plasmodium protein, unknown function","protein_coding"
"4489","PBANKA_114450","PBANKA_114450 mitochondrial import inner membrane translocase subunit TIM9, putative","protein_coding"
"4490","PBANKA_114460","PBANKA_114460 mitochondrial carrier protein, putative","protein_coding"
"4491","PBANKA_114470","PBANKA_114470 DNA repair endonuclease, putative","protein_coding"
"4492","PBANKA_114480","PBANKA_114480 conserved Plasmodium protein, unknown function","protein_coding"
"4493","PBANKA_114490","PBANKA_114490 glycosylphosphatidylinositol anchor attachment 1 protein, putative","protein_coding"
"4494","PBANKA_114500","PBANKA_114500 conserved Plasmodium protein, unknown function","protein_coding"
"4495","PBANKA_114510","PBANKA_114510 conserved Plasmodium protein, unknown function","protein_coding"
"4496","PBANKA_114520","PBANKA_114520 conserved Plasmodium protein, unknown function","protein_coding"
"4497","PBANKA_114530","PBANKA_114530 conserved Plasmodium protein, unknown function","protein_coding"
"4498","PBANKA_114540","PBANKA_114540 Plasmodium exported protein, unknown function","protein_coding"
"4499","PBANKA_114550","PBANKA_114550 conserved Plasmodium protein, unknown function","protein_coding"
"4500","PBANKA_114560","PBANKA_114560 conserved Plasmodium protein, unknown function","protein_coding"
"4501","PBANKA_114570","PBANKA_114570 U2 small nuclear ribonucleoprotein A, putative","protein_coding"
"4502","berg11:tRNA:rfamscan:1690662-1690735","berg11:tRNA:rfamscan:1690662-1690735 ","tRNA"
"4503","berg11:tRNA:rfamscan:1691251-1691322","berg11:tRNA:rfamscan:1691251-1691322 ","tRNA"
"4504","berg11:tRNA:rfamscan:1692057-1692130","berg11:tRNA:rfamscan:1692057-1692130 ","tRNA"
"4505","berg11:tRNA:rfamscan:1692721-1692792","berg11:tRNA:rfamscan:1692721-1692792 ","tRNA"
"4506","berg11:tRNA:rfamscan:1693206-1693276","berg11:tRNA:rfamscan:1693206-1693276 ","tRNA"
"4507","PBANKA_114580","PBANKA_114580 conserved rodent malaria protein, unknown function","protein_coding"
"4508","PBANKA_114590","PBANKA_114590 conserved rodent malaria protein, unknown function","protein_coding"
"4509","PBANKA_114600","PBANKA_114600 conserved rodent malaria protein, unknown function","protein_coding"
"4510","PBANKA_114610","PBANKA_114610 conserved rodent malaria protein, unknown function","protein_coding"
"4511","PBANKA_114620","PBANKA_114620 Plasmodium exported protein, unknown function","protein_coding"
"4512","PBANKA_114630","PBANKA_114630 BIR protein","protein_coding"
"4513","PBANKA_114640","PBANKA_114640 BIR protein","protein_coding"
"4514","PBANKA_114650","PBANKA_114650 ","pseudogene"
"4515","PBANKA_114655","PBANKA_114655 fam-c protein","protein_coding"
"4516","PBANKA_114660","PBANKA_114660 fam-b protein","protein_coding"
"4517","PBANKA_114670","PBANKA_114670 BIR protein","protein_coding"
"4518","PBANKA_040010","PBANKA_040010 BIR protein","protein_coding"
"4519","PBANKA_040020","PBANKA_040020 ","pseudogene"
"4520","PBANKA_040030","PBANKA_040030 fam-b protein","protein_coding"
"4521","PBANKA_040040","PBANKA_040040 ","pseudogene"
"4522","PBANKA_040050","PBANKA_040050 BIR protein","protein_coding"
"4523","PBANKA_040060","PBANKA_040060 BIR protein","protein_coding"
"4524","PBANKA_040070","PBANKA_040070 ","pseudogene"
"4525","PBANKA_040080","PBANKA_040080 ","pseudogene"
"4526","PBANKA_040090","PBANKA_040090 conserved Plasmodium protein, unknown function","protein_coding"
"4527","PBANKA_040100","PBANKA_040100 regulatory protein, putative","protein_coding"
"4528","PBANKA_040110","PBANKA_040110 serine/threonine protein kinase, putative","protein_coding"
"4529","PBANKA_040120","PBANKA_040120 ABC transporter, putative","protein_coding"
"4530","PBANKA_040130","PBANKA_040130 CDGSH iron-sulfur domain-containing protein, putative","protein_coding"
"4531","PBANKA_040140","PBANKA_040140 conserved Plasmodium protein, unknown function","protein_coding"
"4532","PBANKA_040150","PBANKA_040150 exportin-1, putative","protein_coding"
"4533","PBANKA_040160","PBANKA_040160 N-ethylmaleimide-sensitive fusion protein, putative","protein_coding"
"4534","PBANKA_040170","PBANKA_040170 conserved Plasmodium protein, unknown function","protein_coding"
"4535","PBANKA_040180","PBANKA_040180 HAD superfamily protein, putative","protein_coding"
"4536","PBANKA_040190","PBANKA_040190 DNA-directed RNA polymerase subunit I, putative","protein_coding"
"4537","PBANKA_040200","PBANKA_040200 palmitoyltransferase, putative","protein_coding"
"4538","PBANKA_040210","PBANKA_040210 spindle pole body protein, putative","protein_coding"
"4539","PBANKA_040220","PBANKA_040220 plasmoredoxin","protein_coding"
"4540","PBANKA_040230","PBANKA_040230 dihydrolipoamide acyltransferase, putative","protein_coding"
"4541","PBANKA_040240","PBANKA_040240 IBR domain protein, putative","protein_coding"
"4542","PBANKA_040250","PBANKA_040250 phosphatidylethanolamine-binding protein, putative","protein_coding"
"4543","PBANKA_040260","PBANKA_040260 inner membrane complex protein 1a","protein_coding"
"4544","PBANKA_040270","PBANKA_040270 membrane skeletal protein, putative","protein_coding"
"4545","PBANKA_040280","PBANKA_040280 EH (Eps15 homology) protein, putative","protein_coding"
"4546","PBANKA_040290","PBANKA_040290 conserved Plasmodium protein, unknown function","protein_coding"
"4547","PBANKA_040300","PBANKA_040300 60S ribosomal protein L44, putative","protein_coding"
"4548","PBANKA_040310","PBANKA_040310 1-cys-glutaredoxin-like protein-1, putative","protein_coding"
"4549","PBANKA_040320","PBANKA_040320 circumsporozoite (CS) protein","protein_coding"
"4550","PBANKA_040330","PBANKA_040330 conserved Plasmodium membrane protein, unknown function","protein_coding"
"4551","PBANKA_040340","PBANKA_040340 conserved Plasmodium protein, unknown function","protein_coding"
"4552","PBANKA_040350","PBANKA_040350 elongation factor (EF-TS), putative","protein_coding"
"4553","PBANKA_040360","PBANKA_040360 conserved Plasmodium protein, unknown function","protein_coding"
"4554","PBANKA_040370","PBANKA_040370 conserved Plasmodium protein, unknown function","protein_coding"
"4555","PBANKA_040380","PBANKA_040380 conserved Plasmodium membrane protein, unknown function","protein_coding"
"4556","PBANKA_040390","PBANKA_040390 conserved Plasmodium protein, unknown function","protein_coding"
"4557","PBANKA_040400","PBANKA_040400 conserved Plasmodium protein, unknown function","protein_coding"
"4558","PBANKA_040410","PBANKA_040410 AP endonuclease (DNA-[apurinic or apyrimidinic site] lyase), putative","protein_coding"
"4559","PBANKA_040420","PBANKA_040420 ubiquitin-conjugating enzyme E2, putative","protein_coding"
"4560","PBANKA_040430","PBANKA_040430 P-loop containing nucleoside triphosphate hydrolase, putative","protein_coding"
"4561","PBANKA_040440","PBANKA_040440 conserved Plasmodium protein, unknown function","protein_coding"
"4562","PBANKA_040450","PBANKA_040450 conserved Plasmodium protein, unknown function","protein_coding"
"4563","PBANKA_040460","PBANKA_040460 activator of Hsp90 ATPase, putative","protein_coding"
"4564","PBANKA_040470","PBANKA_040470 glutaredoxin 1, putative","protein_coding"
"4565","PBANKA_040480","PBANKA_040480 FAD-dependent glycerol-3-phosphate dehydrogenase, putative","protein_coding"
"4566","PBANKA_040490","PBANKA_040490 conserved Plasmodium protein, unknown function","protein_coding"
"4567","PBANKA_040500","PBANKA_040500 conserved Plasmodium protein, unknown function","protein_coding"
"4568","PBANKA_040510","PBANKA_040510 membrane magnesium transporter, putative","protein_coding"
"4569","PBANKA_040520","PBANKA_040520 T-complex protein beta subunit, putative","protein_coding"
"4570","PBANKA_040530","PBANKA_040530 40S ribosomal protein S23, putative","protein_coding"
"4571","PBANKA_040531","PBANKA_040531 ","ncRNA"
"4572","PBANKA_040540","PBANKA_040540 40S ribosomal protein S12, putative","protein_coding"
"4573","PBANKA_040550","PBANKA_040550 60S ribosomal protein L7, putative","protein_coding"
"4574","PBANKA_040560","PBANKA_040560 EB1 homolog, putative","protein_coding"
"4575","PBANKA_040570","PBANKA_040570 ATP-dependent Clp protease proteolytic subunit, putative","protein_coding"
"4576","PBANKA_040580","PBANKA_040580 conserved Plasmodium protein, unknown function","protein_coding"
"4577","PBANKA_040590","PBANKA_040590 conserved Plasmodium protein, unknown function","protein_coding"
"4578","PBANKA_040600","PBANKA_040600 conserved Plasmodium protein, unknown function","protein_coding"
"4579","PBANKA_040610","PBANKA_040610 conserved Plasmodium protein, unknown function","protein_coding"
"4580","PBANKA_040620","PBANKA_040620 conserved Plasmodium protein, unknown function","protein_coding"
"4581","PBANKA_040630","PBANKA_040630 DNA polymerase epsilon subunit b, putative","protein_coding"
"4582","PBANKA_040640","PBANKA_040640 conserved Plasmodium protein, unknown function","protein_coding"
"4583","PBANKA_040650","PBANKA_040650 TCP-1/cpn60 chaperonin, putative","protein_coding"
"4584","PBANKA_040660","PBANKA_040660 conserved rodent malaria protein, unknown function","protein_coding"
"4585","PBANKA_040665","PBANKA_040665 ","ncRNA"
"4586","PBANKA_040670","PBANKA_040670 activator of Hsp90 ATPase, putative","protein_coding"
"4587","PBANKA_040680","PBANKA_040680 pre-mRNA-processing factor 19, putative","protein_coding"
"4588","PBANKA_040690","PBANKA_040690 conserved Plasmodium protein, unknown function","protein_coding"
