"","ensembl_gene_id","external_gene_name","gene_biotype"
"40157","ENSMUSG00000099952","Gm18356","unprocessed_pseudogene"
"40158","ENSMUSG00000100307","Gm29546","unprocessed_pseudogene"
"40159","ENSMUSG00000085638","Gm15521","sense_intronic"
"40160","ENSMUSG00000113875","D230030E09Rik","lincRNA"
"40161","ENSMUSG00000114270","Gm48746","lincRNA"
"40162","ENSMUSG00000021418","Rpp40","protein_coding"
"40163","ENSMUSG00000100178","Gm5267","processed_pseudogene"
"40164","ENSMUSG00000101877","Gm8176","processed_pseudogene"
"40165","ENSMUSG00000059974","Ntm","protein_coding"
"40166","ENSMUSG00000101882","Gm29545","transcribed_unprocessed_pseudogene"
"40167","ENSMUSG00000110184","Gm45429","processed_pseudogene"
"40168","ENSMUSG00000114034","Gm9267","processed_pseudogene"
"40169","ENSMUSG00000092398","Vmn1r-ps59","unprocessed_pseudogene"
"40170","ENSMUSG00000099620","Mrgprb13","unprocessed_pseudogene"
"40171","ENSMUSG00000114048","4930549C15Rik","antisense"
"40172","ENSMUSG00000042869","Olfr1370","protein_coding"
"40173","ENSMUSG00000053640","Gm9915","lincRNA"
"40174","ENSMUSG00000015942","Gtf2ird2","protein_coding"
"40175","ENSMUSG00000027790","Sis","protein_coding"
"40176","ENSMUSG00000020642","Rnf144a","protein_coding"
"40177","ENSMUSG00000023041","Krt6b","protein_coding"
"40178","ENSMUSG00000099585","Gm29544","processed_pseudogene"
"40179","ENSMUSG00000101919","Gm29664","lincRNA"
"40180","ENSMUSG00000029404","Arl6ip4","protein_coding"
"40181","ENSMUSG00000113546","Gm18441","processed_pseudogene"
"40182","ENSMUSG00000109752","Gm18597","processed_pseudogene"
"40183","ENSMUSG00000110292","Gm17850","processed_pseudogene"
"40184","ENSMUSG00000101299","Gm28175","lincRNA"
"40185","ENSMUSG00000079988","Gm11970","processed_pseudogene"
"40186","ENSMUSG00000092318","Vmn1r-ps60","unprocessed_pseudogene"
"40187","ENSMUSG00000064373","Selenop","protein_coding"
"40188","ENSMUSG00000082183","Gm15994","processed_pseudogene"
"40189","ENSMUSG00000101182","Gm29209","lincRNA"
"40190","ENSMUSG00000083693","Gm11971","processed_pseudogene"
"40191","ENSMUSG00000099879","Gm29123","antisense"
"40192","ENSMUSG00000043705","Capn13","protein_coding"
"40193","ENSMUSG00000116984","4930549P19Rik","lincRNA"
"40194","ENSMUSG00000040055","Gjb6","protein_coding"
"40195","ENSMUSG00000093627","Vmn2r-ps121","unprocessed_pseudogene"
"40196","ENSMUSG00000101668","Gm29549","lincRNA"
"40197","ENSMUSG00000109758","Gm18854","unprocessed_pseudogene"
"40198","ENSMUSG00000100885","Gm29446","lincRNA"
"40199","ENSMUSG00000038280","Ostm1","protein_coding"
"40200","ENSMUSG00000060404","Olfr1369-ps1","protein_coding"
"40201","ENSMUSG00000107199","Gm42550","TEC"
"40202","ENSMUSG00000045609","Gm5455","processed_pseudogene"
"40203","ENSMUSG00000061578","Ksr2","protein_coding"
"40204","ENSMUSG00000101120","Gm29452","processed_pseudogene"
"40205","ENSMUSG00000035949","Fbxw2","protein_coding"
"40206","ENSMUSG00000101216","Gm29451","unprocessed_pseudogene"
"40207","ENSMUSG00000084280","Gm11972","processed_pseudogene"
"40208","ENSMUSG00000100687","Gm18357","unprocessed_pseudogene"
"40209","ENSMUSG00000046006","Gapt","protein_coding"
"40210","ENSMUSG00000095864","Vmn1r77","protein_coding"
"40211","ENSMUSG00000102011","Gm28930","lincRNA"
"40212","ENSMUSG00000113633","Gm29689","processed_pseudogene"
"40213","ENSMUSG00000029446","Psph","protein_coding"
"40214","ENSMUSG00000110276","Gm45330","lincRNA"
"40215","ENSMUSG00000090440","1700049E17Rik2","protein_coding"
"40216","ENSMUSG00000061246","Olfr387-ps1","polymorphic_pseudogene"
"40217","ENSMUSG00000040620","Dhx33","protein_coding"
"40218","ENSMUSG00000091859","Vmn2r100","protein_coding"
"40219","ENSMUSG00000024897","Apba1","protein_coding"
"40220","ENSMUSG00000107009","6720475M21Rik","TEC"
"40221","ENSMUSG00000036285","Noa1","protein_coding"
"40222","ENSMUSG00000084412","Gm12044","processed_pseudogene"
"40223","ENSMUSG00000081174","Gm13439","processed_pseudogene"
"40224","ENSMUSG00000073878","Gm13304","protein_coding"
"40225","ENSMUSG00000083361","Olfr360","protein_coding"
"40226","ENSMUSG00000100032","Gm20817","protein_coding"
"40227","ENSMUSG00000118056","AC121886.1","lincRNA"
"40228","ENSMUSG00000041187","Prkd2","protein_coding"
"40229","ENSMUSG00000094483","Purb","protein_coding"
"40230","ENSMUSG00000108645","Gm44722","TEC"
"40231","ENSMUSG00000102204","Gm36958","TEC"
"40232","ENSMUSG00000096326","Ighv1-78","IG_V_gene"
"40233","ENSMUSG00000030523","Trpm1","protein_coding"
"40234","ENSMUSG00000100834","Gm21285","unprocessed_pseudogene"
"40235","ENSMUSG00000090494","Traj36","TR_J_pseudogene"
"40236","ENSMUSG00000022449","Adamts20","protein_coding"
"40237","ENSMUSG00000081155","Gm12771","processed_pseudogene"
"40238","ENSMUSG00000000881","Dlg3","protein_coding"
"40239","ENSMUSG00000044726","Erich5","protein_coding"
"40240","ENSMUSG00000030530","Furin","protein_coding"
"40241","ENSMUSG00000036890","Gtdc1","protein_coding"
"40242","ENSMUSG00000002814","Top3a","protein_coding"
"40243","ENSMUSG00000110007","Gm45352","antisense"
"40244","ENSMUSG00000106658","Gm36548","lincRNA"
"40245","ENSMUSG00000110817","Gm47723","TEC"
"40246","ENSMUSG00000043999","Gpr75","protein_coding"
"40247","ENSMUSG00000111119","Gm34005","processed_pseudogene"
"40248","ENSMUSG00000032179","Bmp5","protein_coding"
"40249","ENSMUSG00000047415","Gpr68","protein_coding"
"40250","ENSMUSG00000086434","Gm15200","antisense"
"40251","ENSMUSG00000052414","Gm28047","protein_coding"
"40252","ENSMUSG00000086839","Gm11973","antisense"
"40253","ENSMUSG00000110660","Gm5362","processed_pseudogene"
"40254","ENSMUSG00000073060","Zxda","unprocessed_pseudogene"
"40255","ENSMUSG00000043531","Sorcs1","protein_coding"
"40256","ENSMUSG00000087522","Gm371","processed_pseudogene"
"40257","ENSMUSG00000023795","Pisd-ps2","transcribed_unprocessed_pseudogene"
"40258","ENSMUSG00000023052","Npff","protein_coding"
"40259","ENSMUSG00000082213","Gm12102","processed_pseudogene"
"40260","ENSMUSG00000115300","Gm49188","TEC"
"40261","ENSMUSG00000084146","Gm12104","processed_pseudogene"
"40262","ENSMUSG00000085032","Gm11217","lincRNA"
"40263","ENSMUSG00000020311","Erlec1","protein_coding"
"40264","ENSMUSG00000110835","Gm48563","TEC"
"40265","ENSMUSG00000057321","Usp17ld","protein_coding"
"40266","ENSMUSG00000040731","Eif4h","protein_coding"
"40267","ENSMUSG00000117475","AC162373.1","processed_pseudogene"
"40268","ENSMUSG00000078815","Cacng6","protein_coding"
"40269","ENSMUSG00000066807","Gm10179","processed_pseudogene"
"40270","ENSMUSG00000081941","Gm11218","processed_pseudogene"
"40271","ENSMUSG00000099083","Atf7","protein_coding"
"40272","ENSMUSG00000097836","Gm26903","antisense"
"40273","ENSMUSG00000020009","Ifngr1","protein_coding"
"40274","ENSMUSG00000044923","Olfr1030","protein_coding"
"40275","ENSMUSG00000071522","Olfr263","protein_coding"
"40276","ENSMUSG00000103354","Gm38083","TEC"
"40277","ENSMUSG00000007908","Hmgcll1","protein_coding"
"40278","ENSMUSG00000118287","AC134830.2","processed_pseudogene"
"40279","ENSMUSG00000107288","Gm42903","lincRNA"
"40280","ENSMUSG00000092535","Vmn1r-ps61","unprocessed_pseudogene"
"40281","ENSMUSG00000042644","Itpr3","protein_coding"
"40282","ENSMUSG00000118340","AC148021.1","antisense"
"40283","ENSMUSG00000097638","Carlr","lincRNA"
"40284","ENSMUSG00000091470","Gm17159","unprocessed_pseudogene"
"40285","ENSMUSG00000109686","Gm45562","unprocessed_pseudogene"
"40286","ENSMUSG00000106887","A930005G22Rik","TEC"
"40287","ENSMUSG00000091657","Gm3072","protein_coding"
"40288","ENSMUSG00000086352","4930401G09Rik","lincRNA"
"40289","ENSMUSG00000087292","Gm13832","lincRNA"
"40290","ENSMUSG00000101023","Gm21152","processed_pseudogene"
"40291","ENSMUSG00000091146","Gm3077","unprocessed_pseudogene"
"40292","ENSMUSG00000079407","1700110I01Rik","lincRNA"
"40293","ENSMUSG00000094892","Vmn2r101","protein_coding"
"40294","ENSMUSG00000016458","Wt1","protein_coding"
"40295","ENSMUSG00000049657","Zbtb5","protein_coding"
"40296","ENSMUSG00000079421","4930402F06Rik","protein_coding"
"40297","ENSMUSG00000029447","Cct6a","processed_transcript"
"40298","ENSMUSG00000039097","Rln1","protein_coding"
"40299","ENSMUSG00000116604","Gm49745","lincRNA"
"40300","ENSMUSG00000116538","Gm49746","processed_pseudogene"
"40301","ENSMUSG00000024620","Pdgfrb","protein_coding"
"40302","ENSMUSG00000116808","Gm20164","processed_pseudogene"
"40303","ENSMUSG00000081061","Gm14712","processed_pseudogene"
"40304","ENSMUSG00000100180","Gm28140","lincRNA"
"40305","ENSMUSG00000112279","Gm18774","unprocessed_pseudogene"
"40306","ENSMUSG00000097574","C920006O11Rik","lincRNA"
"40307","ENSMUSG00000043267","Olfr1031","protein_coding"
"40308","ENSMUSG00000025133","Ints4","protein_coding"
"40309","ENSMUSG00000032182","Yipf2","protein_coding"
"40310","ENSMUSG00000109734","Gm45272","lincRNA"
"40311","ENSMUSG00000041624","Gucy1a2","protein_coding"
"40312","ENSMUSG00000018541","Cwc25","protein_coding"
"40313","ENSMUSG00000050870","Mrgprb8","protein_coding"
"40314","ENSMUSG00000042796","Olfr1032","protein_coding"
"40315","ENSMUSG00000087487","Ppp2r2cos","antisense"
"40316","ENSMUSG00000022262","Dnah5","protein_coding"
"40317","ENSMUSG00000110330","Gm45275","processed_pseudogene"
"40318","ENSMUSG00000106934","Gm42506","TEC"
"40319","ENSMUSG00000103106","Gm37047","TEC"
"40320","ENSMUSG00000101035","Gm28451","processed_pseudogene"
"40321","ENSMUSG00000096333","Gm13871","protein_coding"
"40322","ENSMUSG00000113169","Gm6171","processed_pseudogene"
"40323","ENSMUSG00000029120","Ppp2r2c","protein_coding"
"40324","ENSMUSG00000107240","Gm43231","TEC"
"40325","ENSMUSG00000058435","Btnl4","protein_coding"
"40326","ENSMUSG00000070547","Mrgprb1","protein_coding"
"40327","ENSMUSG00000083849","Gm13477","processed_pseudogene"
"40328","ENSMUSG00000028962","Slc4a2","protein_coding"
"40329","ENSMUSG00000106588","Gm17590","antisense"
"40330","ENSMUSG00000040274","Cdk6","protein_coding"
"40331","ENSMUSG00000070997","1700055D18Rik","antisense"
"40332","ENSMUSG00000085532","B430319H21Rik","lincRNA"
"40333","ENSMUSG00000101703","Gm1982","unprocessed_pseudogene"
"40334","ENSMUSG00000103498","Gm18984","processed_pseudogene"
"40335","ENSMUSG00000083052","Gm12285","processed_pseudogene"
"40336","ENSMUSG00000020893","Per1","protein_coding"
"40337","ENSMUSG00000101454","Gm1988","unprocessed_pseudogene"
"40338","ENSMUSG00000095510","Rhox3f","protein_coding"
"40339","ENSMUSG00000081600","Gm12286","processed_pseudogene"
"40340","ENSMUSG00000045392","Olfr1033","protein_coding"
"40341","ENSMUSG00000102017","Gm6124","unprocessed_pseudogene"
"40342","ENSMUSG00000103067","Gm30414","lincRNA"
"40343","ENSMUSG00000115470","Gm18683","processed_pseudogene"
"40344","ENSMUSG00000075581","Gm16409","processed_pseudogene"
"40345","ENSMUSG00000097653","Gm16387","unprocessed_pseudogene"
"40346","ENSMUSG00000115088","Gm49165","lincRNA"
"40347","ENSMUSG00000102320","Gm37791","processed_pseudogene"
"40348","ENSMUSG00000061510","Gm10101","bidirectional_promoter_lncRNA"
"40349","ENSMUSG00000085113","B130011K05Rik","lincRNA"
"40350","ENSMUSG00000057886","Cbx3-ps6","processed_pseudogene"
"40351","ENSMUSG00000104226","Gm7470","processed_pseudogene"
"40352","ENSMUSG00000115289","Gm49164","lincRNA"
"40353","ENSMUSG00000099951","Gm9226","processed_pseudogene"
"40354","ENSMUSG00000036216","Leap2","protein_coding"
"40355","ENSMUSG00000108436","Gm44851","antisense"
"40356","ENSMUSG00000104983","Gm42763","TEC"
"40357","ENSMUSG00000082256","Gm12287","processed_pseudogene"
"40358","ENSMUSG00000038663","Fsd2","protein_coding"
"40359","ENSMUSG00000110884","Gm47416","lincRNA"
"40360","ENSMUSG00000044791","Setd2","protein_coding"
"40361","ENSMUSG00000083369","Gm15332","unprocessed_pseudogene"
"40362","ENSMUSG00000048562","Sp8","protein_coding"
"40363","ENSMUSG00000100112","Gm29258","unprocessed_pseudogene"
"40364","ENSMUSG00000038692","Hoxb4","protein_coding"
"40365","ENSMUSG00000029848","Stra8","protein_coding"
"40366","ENSMUSG00000113258","Gm7446","processed_pseudogene"
"40367","ENSMUSG00000113811","Gm47882","lincRNA"
"40368","ENSMUSG00000103903","Rps2-ps2","processed_pseudogene"
"40369","ENSMUSG00000083333","Magea7-ps","unprocessed_pseudogene"
"40370","ENSMUSG00000081858","Gm14514","processed_pseudogene"
"40371","ENSMUSG00000083142","Gm12288","processed_pseudogene"
"40372","ENSMUSG00000025038","Efhc2","protein_coding"
"40373","ENSMUSG00000114087","Gm7046","processed_pseudogene"
"40374","ENSMUSG00000105534","Gm42435","antisense"
"40375","ENSMUSG00000082444","Gm14709","processed_pseudogene"
"40376","ENSMUSG00000112719","Gm45925","transcribed_processed_pseudogene"
"40377","ENSMUSG00000097603","A430010J10Rik","processed_transcript"
"40378","ENSMUSG00000100721","Gm9271","unprocessed_pseudogene"
"40379","ENSMUSG00000107344","Gm2559","processed_pseudogene"
"40380","ENSMUSG00000109466","Gm7587","processed_pseudogene"
"40381","ENSMUSG00000116817","Gm5679","processed_pseudogene"
"40382","ENSMUSG00000073802","Cdkn2b","protein_coding"
"40383","ENSMUSG00000020309","Chac2","protein_coding"
"40384","ENSMUSG00000115441","Gm34759","lincRNA"
"40385","ENSMUSG00000073420","Btnl5-ps","transcribed_unprocessed_pseudogene"
"40386","ENSMUSG00000107985","Gm35037","lincRNA"
"40387","ENSMUSG00000113310","Gm47884","bidirectional_promoter_lncRNA"
"40388","ENSMUSG00000094729","Gm20747","protein_coding"
"40389","ENSMUSG00000096574","Gm2956","protein_coding"
"40390","ENSMUSG00000060424","Pantr1","lincRNA"
"40391","ENSMUSG00000026251","Chrnd","protein_coding"
"40392","ENSMUSG00000016495","Plgrkt","protein_coding"
"40393","ENSMUSG00000073085","Cldn34b4","protein_coding"
"40394","ENSMUSG00000056696","Olfr1350","protein_coding"
"40395","ENSMUSG00000110691","Gm5363","processed_pseudogene"
"40396","ENSMUSG00000075588","Hoxb2","protein_coding"
"40397","ENSMUSG00000054256","Msi1","protein_coding"
"40398","ENSMUSG00000103557","Gm38216","processed_pseudogene"
"40399","ENSMUSG00000032185","Carm1","protein_coding"
"40400","ENSMUSG00000116779","Gm4829","processed_pseudogene"
"40401","ENSMUSG00000003135","Cnot11","protein_coding"
"40402","ENSMUSG00000090318","Gm17223","processed_pseudogene"
"40403","ENSMUSG00000081455","Hmgb1-ps3","processed_pseudogene"
"40404","ENSMUSG00000086898","Itpr3os","antisense"
"40405","ENSMUSG00000053338","Tarm1","protein_coding"
"40406","ENSMUSG00000053604","Rpia","protein_coding"
"40407","ENSMUSG00000034998","Foxn2","protein_coding"
"40408","ENSMUSG00000084844","Hoxb3os","antisense"
"40409","ENSMUSG00000020305","Asb3","protein_coding"
"40410","ENSMUSG00000071311","Gpr31b","protein_coding"
"40411","ENSMUSG00000014077","Chp1","protein_coding"
"40412","ENSMUSG00000108113","Zim2","processed_transcript"
"40413","ENSMUSG00000048763","Hoxb3","protein_coding"
"40414","ENSMUSG00000111395","Gm18655","processed_pseudogene"
"40415","ENSMUSG00000113710","Gm38577","lincRNA"
"40416","ENSMUSG00000062647","Rpl7a","protein_coding"
"40417","ENSMUSG00000035778","Ggta1","protein_coding"
"40418","ENSMUSG00000107480","Gm44165","TEC"
"40419","ENSMUSG00000110461","Gm45860","processed_pseudogene"
"40420","ENSMUSG00000075589","Gm11536","antisense"
"40421","ENSMUSG00000116995","Gm21926","transcribed_processed_pseudogene"
"40422","ENSMUSG00000025962","Fastkd2","protein_coding"
"40423","ENSMUSG00000117758","AC100726.1","lincRNA"
"40424","ENSMUSG00000097446","Gm26629","antisense"
"40425","ENSMUSG00000106645","Gm42643","IG_V_pseudogene"
"40426","ENSMUSG00000028348","Cavin4","protein_coding"
"40427","ENSMUSG00000063904","Dpp3","protein_coding"
"40428","ENSMUSG00000104199","4930420N18Rik","TEC"
"40429","ENSMUSG00000085147","Gm12609","processed_transcript"
"40430","ENSMUSG00000100332","Gm29250","lincRNA"
"40431","ENSMUSG00000083431","Gm13437","processed_pseudogene"
"40432","ENSMUSG00000104590","Gm5034","unprocessed_pseudogene"
"40433","ENSMUSG00000101998","Gm21530","unprocessed_pseudogene"
"40434","ENSMUSG00000100678","Gm29251","unprocessed_pseudogene"
"40435","ENSMUSG00000035951","Ascl3","protein_coding"
"40436","ENSMUSG00000005506","Celf1","protein_coding"
"40437","ENSMUSG00000022543","4930451G09Rik","transcribed_unitary_pseudogene"
"40438","ENSMUSG00000093639","Lim2","protein_coding"
"40439","ENSMUSG00000032348","Gsta4","protein_coding"
"40440","ENSMUSG00000000103","Zfy2","protein_coding"
"40441","ENSMUSG00000113411","Gm48643","processed_pseudogene"
"40442","ENSMUSG00000081175","Gm5793","unprocessed_pseudogene"
"40443","ENSMUSG00000086687","4930547E08Rik","processed_transcript"
"40444","ENSMUSG00000100507","Gm21906","unprocessed_pseudogene"
"40445","ENSMUSG00000105123","Ighv1-79","IG_V_pseudogene"
"40446","ENSMUSG00000084944","Gm14684","lincRNA"
"40447","ENSMUSG00000085223","Gm11210","lincRNA"
"40448","ENSMUSG00000101547","Gm29252","lincRNA"
"40449","ENSMUSG00000086139","Gm11211","lincRNA"
"40450","ENSMUSG00000105928","Gm9256","processed_pseudogene"
"40451","ENSMUSG00000030879","Mrpl17","protein_coding"
"40452","ENSMUSG00000083022","Rps15a-ps6","processed_pseudogene"
"40453","ENSMUSG00000100401","Gm29248","lincRNA"
"40454","ENSMUSG00000053838","Nudcd3","protein_coding"
"40455","ENSMUSG00000079179","Rab10os","antisense"
"40456","ENSMUSG00000081348","Gm13878","processed_pseudogene"
"40457","ENSMUSG00000080850","Gm12439","processed_pseudogene"
"40458","ENSMUSG00000083091","Gm12438","processed_pseudogene"
"40459","ENSMUSG00000084787","Gm12436","lincRNA"
"40460","ENSMUSG00000031351","Zfp185","protein_coding"
"40461","ENSMUSG00000071722","Spin4","protein_coding"
"40462","ENSMUSG00000094075","Ighv1-80","IG_V_gene"
"40463","ENSMUSG00000079269","Gm3676","protein_coding"
"40464","ENSMUSG00000103075","Gm38109","TEC"
"40465","ENSMUSG00000034709","Ppp1r21","protein_coding"
"40466","ENSMUSG00000099614","Uba1y-ps2","unprocessed_pseudogene"
"40467","ENSMUSG00000075378","Olfr361","protein_coding"
"40468","ENSMUSG00000027030","Stk39","protein_coding"
"40469","ENSMUSG00000099975","Gm21617","transcribed_unprocessed_pseudogene"
"40470","ENSMUSG00000101253","Gm29088","lincRNA"
"40471","ENSMUSG00000101846","Gm19927","processed_pseudogene"
"40472","ENSMUSG00000114344","Gm17941","processed_pseudogene"
"40473","ENSMUSG00000086513","9130208D14Rik","unprocessed_pseudogene"
"40474","ENSMUSG00000109685","Gm45912","TEC"
"40475","ENSMUSG00000038387","Rras","protein_coding"
"40476","ENSMUSG00000115417","Gm48949","sense_intronic"
"40477","ENSMUSG00000067148","Polr1c","protein_coding"
"40478","ENSMUSG00000036862","Dchs1","protein_coding"
"40479","ENSMUSG00000055128","Cgrrf1","protein_coding"
"40480","ENSMUSG00000021190","Lgmn","protein_coding"
"40481","ENSMUSG00000070953","Rabepk","protein_coding"
"40482","ENSMUSG00000108887","Olfr1479-ps1","unprocessed_pseudogene"
"40483","ENSMUSG00000106856","Gm43761","TEC"
"40484","ENSMUSG00000118174","AC157214.1","processed_pseudogene"
"40485","ENSMUSG00000106720","Gm43795","TEC"
"40486","ENSMUSG00000053742","Gm5114","protein_coding"
"40487","ENSMUSG00000106818","Gm43790","TEC"
"40488","ENSMUSG00000111360","Gm38642","lincRNA"
"40489","ENSMUSG00000111498","Gm47059","lincRNA"
"40490","ENSMUSG00000037805","Rpl10a","protein_coding"
"40491","ENSMUSG00000094162","Ccl19-ps3","unprocessed_pseudogene"
"40492","ENSMUSG00000106772","Gm43794","TEC"
"40493","ENSMUSG00000111219","Gm38642","processed_transcript"
"40494","ENSMUSG00000106910","Gm16273","processed_pseudogene"
"40495","ENSMUSG00000087577","Gm13299","antisense"
"40496","ENSMUSG00000095484","Olfr1480","protein_coding"
"40497","ENSMUSG00000104494","Gm37111","TEC"
"40498","ENSMUSG00000040525","Cblc","protein_coding"
